,a_img,a_embedding_pemiu,b_img,b_embedding_pemiu,genuine,a_embedding_reconstructed,cos_sim_a_pemiu_a_pemiu_reconstructed
3136,../data/lfw_align/Jay_Leno/Jay_Leno_0001.png,../data/features_cleaner_pemiu/Jay_Leno_0001.npy,../data/lfw_align/Jay_Leno/Jay_Leno_0003.png,../data/features_cleaner_pemiu/Jay_Leno_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3136/Jay_Leno_0001.npy,0.6514417517420207
3137,../data/lfw_align/Jay_Leno/Jay_Leno_0002.png,../data/features_cleaner_pemiu/Jay_Leno_0002.npy,../data/lfw_align/Jay_Leno/Jay_Leno_0003.png,../data/features_cleaner_pemiu/Jay_Leno_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3137/Jay_Leno_0002.npy,0.7786823916071423
3138,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0001.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0001.npy,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0002.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3138/Jean-David_Levitte_0001.npy,0.774094228417964
3139,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0001.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0001.npy,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0004.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3139/Jean-David_Levitte_0001.npy,0.6415239229454738
3140,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0002.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0002.npy,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0005.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3140/Jean-David_Levitte_0002.npy,0.7408015279563728
3141,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0003.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0003.npy,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0004.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3141/Jean-David_Levitte_0003.npy,0.6903911703525124
3142,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0004.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0004.npy,../data/lfw_align/Jean-David_Levitte/Jean-David_Levitte_0009.png,../data/features_cleaner_pemiu/Jean-David_Levitte_0009.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3142/Jean-David_Levitte_0004.npy,0.7072932579290171
3143,../data/lfw_align/Jeff_Van_Gundy/Jeff_Van_Gundy_0001.png,../data/features_cleaner_pemiu/Jeff_Van_Gundy_0001.npy,../data/lfw_align/Jeff_Van_Gundy/Jeff_Van_Gundy_0002.png,../data/features_cleaner_pemiu/Jeff_Van_Gundy_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3143/Jeff_Van_Gundy_0001.npy,0.7360209652040676
3144,../data/lfw_align/Jeff_Van_Gundy/Jeff_Van_Gundy_0001.png,../data/features_cleaner_pemiu/Jeff_Van_Gundy_0001.npy,../data/lfw_align/Jeff_Van_Gundy/Jeff_Van_Gundy_0003.png,../data/features_cleaner_pemiu/Jeff_Van_Gundy_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3144/Jeff_Van_Gundy_0001.npy,0.6790074111020898
3145,../data/lfw_align/Jeff_Van_Gundy/Jeff_Van_Gundy_0002.png,../data/features_cleaner_pemiu/Jeff_Van_Gundy_0002.npy,../data/lfw_align/Jeff_Van_Gundy/Jeff_Van_Gundy_0003.png,../data/features_cleaner_pemiu/Jeff_Van_Gundy_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3145/Jeff_Van_Gundy_0002.npy,0.7342715321219361
3146,../data/lfw_align/Jim_Furyk/Jim_Furyk_0001.png,../data/features_cleaner_pemiu/Jim_Furyk_0001.npy,../data/lfw_align/Jim_Furyk/Jim_Furyk_0006.png,../data/features_cleaner_pemiu/Jim_Furyk_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3146/Jim_Furyk_0001.npy,0.8374395836339267
3147,../data/lfw_align/Jim_Furyk/Jim_Furyk_0003.png,../data/features_cleaner_pemiu/Jim_Furyk_0003.npy,../data/lfw_align/Jim_Furyk/Jim_Furyk_0006.png,../data/features_cleaner_pemiu/Jim_Furyk_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3147/Jim_Furyk_0003.npy,0.7938739494419332
3148,../data/lfw_align/John_Garamendi/John_Garamendi_0001.png,../data/features_cleaner_pemiu/John_Garamendi_0001.npy,../data/lfw_align/John_Garamendi/John_Garamendi_0002.png,../data/features_cleaner_pemiu/John_Garamendi_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3148/John_Garamendi_0001.npy,0.7213338510502161
3149,../data/lfw_align/John_Rigas/John_Rigas_0001.png,../data/features_cleaner_pemiu/John_Rigas_0001.npy,../data/lfw_align/John_Rigas/John_Rigas_0002.png,../data/features_cleaner_pemiu/John_Rigas_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3149/John_Rigas_0001.npy,0.7633304193292774
3150,../data/lfw_align/John_Warner/John_Warner_0001.png,../data/features_cleaner_pemiu/John_Warner_0001.npy,../data/lfw_align/John_Warner/John_Warner_0002.png,../data/features_cleaner_pemiu/John_Warner_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3150/John_Warner_0001.npy,0.7150564472866369
3151,../data/lfw_align/John_Warner/John_Warner_0001.png,../data/features_cleaner_pemiu/John_Warner_0001.npy,../data/lfw_align/John_Warner/John_Warner_0003.png,../data/features_cleaner_pemiu/John_Warner_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3151/John_Warner_0001.npy,0.7332678951737542
3152,../data/lfw_align/John_Warner/John_Warner_0002.png,../data/features_cleaner_pemiu/John_Warner_0002.npy,../data/lfw_align/John_Warner/John_Warner_0004.png,../data/features_cleaner_pemiu/John_Warner_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3152/John_Warner_0002.npy,0.7431169705377126
3153,../data/lfw_align/John_Warner/John_Warner_0003.png,../data/features_cleaner_pemiu/John_Warner_0003.npy,../data/lfw_align/John_Warner/John_Warner_0004.png,../data/features_cleaner_pemiu/John_Warner_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3153/John_Warner_0003.npy,0.8207945137737284
3154,../data/lfw_align/Julia_Tymoshenko/Julia_Tymoshenko_0001.png,../data/features_cleaner_pemiu/Julia_Tymoshenko_0001.npy,../data/lfw_align/Julia_Tymoshenko/Julia_Tymoshenko_0002.png,../data/features_cleaner_pemiu/Julia_Tymoshenko_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3154/Julia_Tymoshenko_0001.npy,0.5688150503525433
3155,../data/lfw_align/Julia_Tymoshenko/Julia_Tymoshenko_0001.png,../data/features_cleaner_pemiu/Julia_Tymoshenko_0001.npy,../data/lfw_align/Julia_Tymoshenko/Julia_Tymoshenko_0003.png,../data/features_cleaner_pemiu/Julia_Tymoshenko_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3155/Julia_Tymoshenko_0001.npy,0.5832038037657034
3156,../data/lfw_align/Julia_Tymoshenko/Julia_Tymoshenko_0002.png,../data/features_cleaner_pemiu/Julia_Tymoshenko_0002.npy,../data/lfw_align/Julia_Tymoshenko/Julia_Tymoshenko_0003.png,../data/features_cleaner_pemiu/Julia_Tymoshenko_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3156/Julia_Tymoshenko_0002.npy,0.7285323223382186
3157,../data/lfw_align/Keith_Bogans/Keith_Bogans_0001.png,../data/features_cleaner_pemiu/Keith_Bogans_0001.npy,../data/lfw_align/Keith_Bogans/Keith_Bogans_0003.png,../data/features_cleaner_pemiu/Keith_Bogans_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3157/Keith_Bogans_0001.npy,0.6836785759077677
3158,../data/lfw_align/Keith_Bogans/Keith_Bogans_0002.png,../data/features_cleaner_pemiu/Keith_Bogans_0002.npy,../data/lfw_align/Keith_Bogans/Keith_Bogans_0003.png,../data/features_cleaner_pemiu/Keith_Bogans_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3158/Keith_Bogans_0002.npy,0.8446220494250086
3159,../data/lfw_align/Ken_Macha/Ken_Macha_0001.png,../data/features_cleaner_pemiu/Ken_Macha_0001.npy,../data/lfw_align/Ken_Macha/Ken_Macha_0003.png,../data/features_cleaner_pemiu/Ken_Macha_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3159/Ken_Macha_0001.npy,0.5731613976772233
3160,../data/lfw_align/Ken_Macha/Ken_Macha_0002.png,../data/features_cleaner_pemiu/Ken_Macha_0002.npy,../data/lfw_align/Ken_Macha/Ken_Macha_0003.png,../data/features_cleaner_pemiu/Ken_Macha_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3160/Ken_Macha_0002.npy,0.4876149015936869
3161,../data/lfw_align/Kenneth_Bowersox/Kenneth_Bowersox_0001.png,../data/features_cleaner_pemiu/Kenneth_Bowersox_0001.npy,../data/lfw_align/Kenneth_Bowersox/Kenneth_Bowersox_0002.png,../data/features_cleaner_pemiu/Kenneth_Bowersox_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3161/Kenneth_Bowersox_0001.npy,0.7874251162853003
3162,../data/lfw_align/Kenneth_Bowersox/Kenneth_Bowersox_0001.png,../data/features_cleaner_pemiu/Kenneth_Bowersox_0001.npy,../data/lfw_align/Kenneth_Bowersox/Kenneth_Bowersox_0003.png,../data/features_cleaner_pemiu/Kenneth_Bowersox_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3162/Kenneth_Bowersox_0001.npy,0.7487406714858309
3163,../data/lfw_align/Kenneth_Bowersox/Kenneth_Bowersox_0002.png,../data/features_cleaner_pemiu/Kenneth_Bowersox_0002.npy,../data/lfw_align/Kenneth_Bowersox/Kenneth_Bowersox_0003.png,../data/features_cleaner_pemiu/Kenneth_Bowersox_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3163/Kenneth_Bowersox_0002.npy,0.7939309741448506
3164,../data/lfw_align/Kristanna_Loken/Kristanna_Loken_0001.png,../data/features_cleaner_pemiu/Kristanna_Loken_0001.npy,../data/lfw_align/Kristanna_Loken/Kristanna_Loken_0002.png,../data/features_cleaner_pemiu/Kristanna_Loken_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3164/Kristanna_Loken_0001.npy,0.748299481886264
3165,../data/lfw_align/Kristanna_Loken/Kristanna_Loken_0003.png,../data/features_cleaner_pemiu/Kristanna_Loken_0003.npy,../data/lfw_align/Kristanna_Loken/Kristanna_Loken_0004.png,../data/features_cleaner_pemiu/Kristanna_Loken_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3165/Kristanna_Loken_0003.npy,0.5880749844817104
3166,../data/lfw_align/Kristanna_Loken/Kristanna_Loken_0004.png,../data/features_cleaner_pemiu/Kristanna_Loken_0004.npy,../data/lfw_align/Kristanna_Loken/Kristanna_Loken_0005.png,../data/features_cleaner_pemiu/Kristanna_Loken_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3166/Kristanna_Loken_0004.npy,0.7563314635257626
3167,../data/lfw_align/LK_Advani/LK_Advani_0001.png,../data/features_cleaner_pemiu/LK_Advani_0001.npy,../data/lfw_align/LK_Advani/LK_Advani_0002.png,../data/features_cleaner_pemiu/LK_Advani_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3167/LK_Advani_0001.npy,0.6395354586046136
3168,../data/lfw_align/LK_Advani/LK_Advani_0001.png,../data/features_cleaner_pemiu/LK_Advani_0001.npy,../data/lfw_align/LK_Advani/LK_Advani_0003.png,../data/features_cleaner_pemiu/LK_Advani_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3168/LK_Advani_0001.npy,0.6202812724306302
3169,../data/lfw_align/Lauren_Killian/Lauren_Killian_0001.png,../data/features_cleaner_pemiu/Lauren_Killian_0001.npy,../data/lfw_align/Lauren_Killian/Lauren_Killian_0002.png,../data/features_cleaner_pemiu/Lauren_Killian_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3169/Lauren_Killian_0001.npy,0.7790265920769401
3170,../data/lfw_align/Lennox_Lewis/Lennox_Lewis_0001.png,../data/features_cleaner_pemiu/Lennox_Lewis_0001.npy,../data/lfw_align/Lennox_Lewis/Lennox_Lewis_0002.png,../data/features_cleaner_pemiu/Lennox_Lewis_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3170/Lennox_Lewis_0001.npy,0.7551735036764262
3171,../data/lfw_align/Lennox_Lewis/Lennox_Lewis_0001.png,../data/features_cleaner_pemiu/Lennox_Lewis_0001.npy,../data/lfw_align/Lennox_Lewis/Lennox_Lewis_0003.png,../data/features_cleaner_pemiu/Lennox_Lewis_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3171/Lennox_Lewis_0001.npy,0.7244053427185855
3172,../data/lfw_align/Lili_Taylor/Lili_Taylor_0001.png,../data/features_cleaner_pemiu/Lili_Taylor_0001.npy,../data/lfw_align/Lili_Taylor/Lili_Taylor_0002.png,../data/features_cleaner_pemiu/Lili_Taylor_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3172/Lili_Taylor_0001.npy,0.6369605288130855
3173,../data/lfw_align/Lily_Tomlin/Lily_Tomlin_0001.png,../data/features_cleaner_pemiu/Lily_Tomlin_0001.npy,../data/lfw_align/Lily_Tomlin/Lily_Tomlin_0002.png,../data/features_cleaner_pemiu/Lily_Tomlin_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3173/Lily_Tomlin_0001.npy,0.6192301894693973
3174,../data/lfw_align/Lon_Kruger/Lon_Kruger_0001.png,../data/features_cleaner_pemiu/Lon_Kruger_0001.npy,../data/lfw_align/Lon_Kruger/Lon_Kruger_0002.png,../data/features_cleaner_pemiu/Lon_Kruger_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3174/Lon_Kruger_0001.npy,0.8005167923753523
3175,../data/lfw_align/Lynn_Abraham/Lynn_Abraham_0001.png,../data/features_cleaner_pemiu/Lynn_Abraham_0001.npy,../data/lfw_align/Lynn_Abraham/Lynn_Abraham_0002.png,../data/features_cleaner_pemiu/Lynn_Abraham_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3175/Lynn_Abraham_0001.npy,0.8503539018872286
3176,../data/lfw_align/Mahmoud_Abbas/Mahmoud_Abbas_0007.png,../data/features_cleaner_pemiu/Mahmoud_Abbas_0007.npy,../data/lfw_align/Mahmoud_Abbas/Mahmoud_Abbas_0011.png,../data/features_cleaner_pemiu/Mahmoud_Abbas_0011.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3176/Mahmoud_Abbas_0007.npy,0.7157679680444925
3177,../data/lfw_align/Mahmoud_Abbas/Mahmoud_Abbas_0015.png,../data/features_cleaner_pemiu/Mahmoud_Abbas_0015.npy,../data/lfw_align/Mahmoud_Abbas/Mahmoud_Abbas_0020.png,../data/features_cleaner_pemiu/Mahmoud_Abbas_0020.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3177/Mahmoud_Abbas_0015.npy,0.6718440248961434
3178,../data/lfw_align/Mahmoud_Abbas/Mahmoud_Abbas_0022.png,../data/features_cleaner_pemiu/Mahmoud_Abbas_0022.npy,../data/lfw_align/Mahmoud_Abbas/Mahmoud_Abbas_0027.png,../data/features_cleaner_pemiu/Mahmoud_Abbas_0027.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3178/Mahmoud_Abbas_0022.npy,0.8323983356621918
3179,../data/lfw_align/Mark_Richt/Mark_Richt_0001.png,../data/features_cleaner_pemiu/Mark_Richt_0001.npy,../data/lfw_align/Mark_Richt/Mark_Richt_0002.png,../data/features_cleaner_pemiu/Mark_Richt_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3179/Mark_Richt_0001.npy,0.6420607660443929
3180,../data/lfw_align/Mark_Richt/Mark_Richt_0001.png,../data/features_cleaner_pemiu/Mark_Richt_0001.npy,../data/lfw_align/Mark_Richt/Mark_Richt_0003.png,../data/features_cleaner_pemiu/Mark_Richt_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3180/Mark_Richt_0001.npy,0.7266454840430133
3181,../data/lfw_align/Mary-Kate_Olsen/Mary-Kate_Olsen_0001.png,../data/features_cleaner_pemiu/Mary-Kate_Olsen_0001.npy,../data/lfw_align/Mary-Kate_Olsen/Mary-Kate_Olsen_0002.png,../data/features_cleaner_pemiu/Mary-Kate_Olsen_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3181/Mary-Kate_Olsen_0001.npy,0.7995791197973641
3182,../data/lfw_align/Mary-Kate_Olsen/Mary-Kate_Olsen_0002.png,../data/features_cleaner_pemiu/Mary-Kate_Olsen_0002.npy,../data/lfw_align/Mary-Kate_Olsen/Mary-Kate_Olsen_0003.png,../data/features_cleaner_pemiu/Mary-Kate_Olsen_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3182/Mary-Kate_Olsen_0002.npy,0.559890333748924
3183,../data/lfw_align/Matt_Dillon/Matt_Dillon_0001.png,../data/features_cleaner_pemiu/Matt_Dillon_0001.npy,../data/lfw_align/Matt_Dillon/Matt_Dillon_0002.png,../data/features_cleaner_pemiu/Matt_Dillon_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3183/Matt_Dillon_0001.npy,0.7740676868797206
3184,../data/lfw_align/Max_Mayfield/Max_Mayfield_0001.png,../data/features_cleaner_pemiu/Max_Mayfield_0001.npy,../data/lfw_align/Max_Mayfield/Max_Mayfield_0002.png,../data/features_cleaner_pemiu/Max_Mayfield_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3184/Max_Mayfield_0001.npy,0.7819908997697776
3185,../data/lfw_align/Megan_Mullally/Megan_Mullally_0001.png,../data/features_cleaner_pemiu/Megan_Mullally_0001.npy,../data/lfw_align/Megan_Mullally/Megan_Mullally_0002.png,../data/features_cleaner_pemiu/Megan_Mullally_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3185/Megan_Mullally_0001.npy,0.5424450399893167
3186,../data/lfw_align/Megan_Mullally/Megan_Mullally_0001.png,../data/features_cleaner_pemiu/Megan_Mullally_0001.npy,../data/lfw_align/Megan_Mullally/Megan_Mullally_0003.png,../data/features_cleaner_pemiu/Megan_Mullally_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3186/Megan_Mullally_0001.npy,0.5182775040821909
3187,../data/lfw_align/Michael_Caine/Michael_Caine_0001.png,../data/features_cleaner_pemiu/Michael_Caine_0001.npy,../data/lfw_align/Michael_Caine/Michael_Caine_0002.png,../data/features_cleaner_pemiu/Michael_Caine_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3187/Michael_Caine_0001.npy,0.6170226153618876
3188,../data/lfw_align/Michael_Caine/Michael_Caine_0001.png,../data/features_cleaner_pemiu/Michael_Caine_0001.npy,../data/lfw_align/Michael_Caine/Michael_Caine_0003.png,../data/features_cleaner_pemiu/Michael_Caine_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3188/Michael_Caine_0001.npy,0.6587190154604793
3189,../data/lfw_align/Michael_Caine/Michael_Caine_0003.png,../data/features_cleaner_pemiu/Michael_Caine_0003.npy,../data/lfw_align/Michael_Caine/Michael_Caine_0004.png,../data/features_cleaner_pemiu/Michael_Caine_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3189/Michael_Caine_0003.npy,0.7095445094940128
3190,../data/lfw_align/Michael_J_Sheehan/Michael_J_Sheehan_0001.png,../data/features_cleaner_pemiu/Michael_J_Sheehan_0001.npy,../data/lfw_align/Michael_J_Sheehan/Michael_J_Sheehan_0002.png,../data/features_cleaner_pemiu/Michael_J_Sheehan_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3190/Michael_J_Sheehan_0001.npy,0.7845701089997935
3191,../data/lfw_align/Michael_Keaton/Michael_Keaton_0001.png,../data/features_cleaner_pemiu/Michael_Keaton_0001.npy,../data/lfw_align/Michael_Keaton/Michael_Keaton_0002.png,../data/features_cleaner_pemiu/Michael_Keaton_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3191/Michael_Keaton_0001.npy,0.7672838103302739
3192,../data/lfw_align/Michael_Powell/Michael_Powell_0001.png,../data/features_cleaner_pemiu/Michael_Powell_0001.npy,../data/lfw_align/Michael_Powell/Michael_Powell_0002.png,../data/features_cleaner_pemiu/Michael_Powell_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3192/Michael_Powell_0001.npy,0.7106659517414832
3193,../data/lfw_align/Michael_Powell/Michael_Powell_0001.png,../data/features_cleaner_pemiu/Michael_Powell_0001.npy,../data/lfw_align/Michael_Powell/Michael_Powell_0003.png,../data/features_cleaner_pemiu/Michael_Powell_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3193/Michael_Powell_0001.npy,0.6787934532021745
3194,../data/lfw_align/Michael_Powell/Michael_Powell_0001.png,../data/features_cleaner_pemiu/Michael_Powell_0001.npy,../data/lfw_align/Michael_Powell/Michael_Powell_0005.png,../data/features_cleaner_pemiu/Michael_Powell_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3194/Michael_Powell_0001.npy,0.7610663130594147
3195,../data/lfw_align/Michael_Powell/Michael_Powell_0002.png,../data/features_cleaner_pemiu/Michael_Powell_0002.npy,../data/lfw_align/Michael_Powell/Michael_Powell_0003.png,../data/features_cleaner_pemiu/Michael_Powell_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3195/Michael_Powell_0002.npy,0.8391101055336893
3196,../data/lfw_align/Michael_Powell/Michael_Powell_0002.png,../data/features_cleaner_pemiu/Michael_Powell_0002.npy,../data/lfw_align/Michael_Powell/Michael_Powell_0004.png,../data/features_cleaner_pemiu/Michael_Powell_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3196/Michael_Powell_0002.npy,0.8502062325987504
3197,../data/lfw_align/Michael_Powell/Michael_Powell_0002.png,../data/features_cleaner_pemiu/Michael_Powell_0002.npy,../data/lfw_align/Michael_Powell/Michael_Powell_0005.png,../data/features_cleaner_pemiu/Michael_Powell_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3197/Michael_Powell_0002.npy,0.7022391270234736
3198,../data/lfw_align/Michael_Powell/Michael_Powell_0004.png,../data/features_cleaner_pemiu/Michael_Powell_0004.npy,../data/lfw_align/Michael_Powell/Michael_Powell_0005.png,../data/features_cleaner_pemiu/Michael_Powell_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3198/Michael_Powell_0004.npy,0.7070770250788092
3199,../data/lfw_align/Miguel_Contreras/Miguel_Contreras_0001.png,../data/features_cleaner_pemiu/Miguel_Contreras_0001.npy,../data/lfw_align/Miguel_Contreras/Miguel_Contreras_0002.png,../data/features_cleaner_pemiu/Miguel_Contreras_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3199/Miguel_Contreras_0001.npy,0.6222198522179944
3200,../data/lfw_align/Mike_Weir/Mike_Weir_0001.png,../data/features_cleaner_pemiu/Mike_Weir_0001.npy,../data/lfw_align/Mike_Weir/Mike_Weir_0006.png,../data/features_cleaner_pemiu/Mike_Weir_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3200/Mike_Weir_0001.npy,0.6905110496556962
3201,../data/lfw_align/Mike_Weir/Mike_Weir_0003.png,../data/features_cleaner_pemiu/Mike_Weir_0003.npy,../data/lfw_align/Mike_Weir/Mike_Weir_0011.png,../data/features_cleaner_pemiu/Mike_Weir_0011.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3201/Mike_Weir_0003.npy,0.5931227077810539
3202,../data/lfw_align/Mikhail_Kasyanov/Mikhail_Kasyanov_0001.png,../data/features_cleaner_pemiu/Mikhail_Kasyanov_0001.npy,../data/lfw_align/Mikhail_Kasyanov/Mikhail_Kasyanov_0002.png,../data/features_cleaner_pemiu/Mikhail_Kasyanov_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3202/Mikhail_Kasyanov_0001.npy,0.8298641574494368
3203,../data/lfw_align/Mikhail_Kasyanov/Mikhail_Kasyanov_0001.png,../data/features_cleaner_pemiu/Mikhail_Kasyanov_0001.npy,../data/lfw_align/Mikhail_Kasyanov/Mikhail_Kasyanov_0003.png,../data/features_cleaner_pemiu/Mikhail_Kasyanov_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3203/Mikhail_Kasyanov_0001.npy,0.8177688503561689
3204,../data/lfw_align/Mikhail_Kasyanov/Mikhail_Kasyanov_0003.png,../data/features_cleaner_pemiu/Mikhail_Kasyanov_0003.npy,../data/lfw_align/Mikhail_Kasyanov/Mikhail_Kasyanov_0004.png,../data/features_cleaner_pemiu/Mikhail_Kasyanov_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3204/Mikhail_Kasyanov_0003.npy,0.915277962328545
3205,../data/lfw_align/Mohammed_Baqir_al-Hakim/Mohammed_Baqir_al-Hakim_0001.png,../data/features_cleaner_pemiu/Mohammed_Baqir_al-Hakim_0001.npy,../data/lfw_align/Mohammed_Baqir_al-Hakim/Mohammed_Baqir_al-Hakim_0003.png,../data/features_cleaner_pemiu/Mohammed_Baqir_al-Hakim_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3205/Mohammed_Baqir_al-Hakim_0001.npy,0.8570267940475148
3206,../data/lfw_align/Monica_Lewinsky/Monica_Lewinsky_0001.png,../data/features_cleaner_pemiu/Monica_Lewinsky_0001.npy,../data/lfw_align/Monica_Lewinsky/Monica_Lewinsky_0002.png,../data/features_cleaner_pemiu/Monica_Lewinsky_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3206/Monica_Lewinsky_0001.npy,0.7448752304956867
3207,../data/lfw_align/Monica_Lewinsky/Monica_Lewinsky_0001.png,../data/features_cleaner_pemiu/Monica_Lewinsky_0001.npy,../data/lfw_align/Monica_Lewinsky/Monica_Lewinsky_0003.png,../data/features_cleaner_pemiu/Monica_Lewinsky_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3207/Monica_Lewinsky_0001.npy,0.6751575077580059
3208,../data/lfw_align/Monica_Lewinsky/Monica_Lewinsky_0002.png,../data/features_cleaner_pemiu/Monica_Lewinsky_0002.npy,../data/lfw_align/Monica_Lewinsky/Monica_Lewinsky_0003.png,../data/features_cleaner_pemiu/Monica_Lewinsky_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3208/Monica_Lewinsky_0002.npy,0.6883185583117385
3209,../data/lfw_align/Nan_Wang/Nan_Wang_0001.png,../data/features_cleaner_pemiu/Nan_Wang_0001.npy,../data/lfw_align/Nan_Wang/Nan_Wang_0003.png,../data/features_cleaner_pemiu/Nan_Wang_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/3209/Nan_Wang_0001.npy,0.7972502040391474
